ROWTYPE,PAYLOAD,TRIAL,EST_M,EST_F,EST_H,ERR_M,ERR_F,ERR_H,TRUE_TOTAL,TRUE_DISTINCT,SPACE_M_KB,SPACE_F_KB,SPACE_H_KB,AVG_M,REL_M,AVG_F,REL_F,AVG_H,REL_H,P99_M,P99_F,P99_H
TRIAL,MANY_DUPLICATES,21,99613.720000,1099.644211,1008.879857,0.003863,0.099644,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,22,98303.000000,1133.444349,1008.879857,0.016970,0.133444,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,23,97238.040000,1113.076895,1008.879857,0.027620,0.113077,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,24,100514.840000,1082.940202,1008.879857,0.005148,0.082940,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,25,99040.280000,1104.212383,1008.879857,0.009597,0.104212,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,26,95599.640000,1030.801508,1008.879857,0.044004,0.030802,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,27,101334.040000,1041.784624,1008.879857,0.013340,0.041785,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,28,106658.840000,1091.061282,1008.879857,0.066588,0.091061,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,29,104447.000000,1148.655111,1008.879857,0.044470,0.148655,0.008880,,,,,,,,,,,,,
TRIAL,MANY_DUPLICATES,30,102317.080000,1113.610484,1008.879857,0.023171,0.113610,0.008880,,,,,,,,,,,,,
SUMMARY,MANY_DUPLICATES,,,,,,,,100000,1000,4.835938,2.398438,0.156250,99990.552000,0.023086,1077.004835,0.078849,1008.879857,0.008880,0.066588,0.152726,0.008880
